experiment,target,model,feature_set,seed,feature,feature_clean,feature_group,importance,signed_value
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__net_income,net_income,accounting_fundamental,0.4433574372781221,0.4433574372781221
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,0.3180421837102015,0.3180421837102015
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__roa_lag1,roa_lag1,firm_trend,0.05182398006761346,0.05182398006761346
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__operating_income,operating_income,accounting_fundamental,0.032801689009389706,0.032801689009389706
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__roa,roa,financial_ratio,0.024832826250028535,0.024832826250028535
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__total_equity,total_equity,accounting_fundamental,0.014041527190525267,0.014041527190525267
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__missingindicator_roa_lag1,roa_lag1,firm_trend,0.01120226887358169,0.01120226887358169
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,cat__Sector_Financial Services,Sector_Financial Services,sector,0.009313631860212257,0.009313631860212257
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,cat__Sector_Energy,Sector_Energy,sector,0.00827348790889491,0.00827348790889491
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.007720068973557352,0.007720068973557352
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__DCOILWTICO_yoy_pct,DCOILWTICO_yoy_pct,macro,0.007647851358773989,0.007647851358773989
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__inventory_assets,inventory_assets,financial_ratio,0.0074967149506771835,0.0074967149506771835
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__cash_assets_lag1,cash_assets_lag1,firm_trend,0.003939458409428504,0.003939458409428504
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__total_revenue_growth_4obs,total_revenue_growth_4obs,firm_trend,0.003564269943239038,0.003564269943239038
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__missingindicator_total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.003402200977588893,0.003402200977588893
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__total_assets,total_assets,accounting_fundamental,0.003311416356163041,0.003311416356163041
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.0030909426570755482,0.0030909426570755482
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__receivables_assets,receivables_assets,financial_ratio,0.0026208808486838263,0.0026208808486838263
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__total_liabilities,total_liabilities,accounting_fundamental,0.002617925936686617,0.002617925936686617
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__cash_flow_operating,cash_flow_operating,accounting_fundamental,0.002271892256907918,0.002271892256907918
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__net_margin,net_margin,financial_ratio,0.002165516724718512,0.002165516724718512
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__equity_assets,equity_assets,financial_ratio,0.0019376073920303522,0.0019376073920303522
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__operating_margin,operating_margin,financial_ratio,0.001880492688215192,0.001880492688215192
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__BUSLOANS,BUSLOANS,macro,0.0017014485773087576,0.0017014485773087576
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__missingindicator_roa_change_4obs,roa_change_4obs,firm_trend,0.0016812314145257096,0.0016812314145257096
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__current_liabilities,current_liabilities,accounting_fundamental,0.0015644012474405756,0.0015644012474405756
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__DTWEXBGS_yoy_pct,DTWEXBGS_yoy_pct,macro,0.0015566221345467933,0.0015566221345467933
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__capex,capex,accounting_fundamental,0.001258785983514122,0.001258785983514122
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__operating_margin_change_4obs,operating_margin_change_4obs,firm_trend,0.0011412494414161506,0.0011412494414161506
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__INDPRO_yoy_pct,INDPRO_yoy_pct,macro,0.0011089331926568036,0.0011089331926568036
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__current_assets,current_assets,accounting_fundamental,0.0011031092865182693,0.0011031092865182693
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__current_ratio,current_ratio,financial_ratio,0.0010503527320516026,0.0010503527320516026
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__net_margin_lag1,net_margin_lag1,firm_trend,0.0010141748218646712,0.0010141748218646712
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__T10Y2Y,T10Y2Y,macro,0.000999875417366651,0.000999875417366651
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__USEPUINDXD,USEPUINDXD,macro,0.0008957304984221859,0.0008957304984221859
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__total_revenue,total_revenue,accounting_fundamental,0.0008592982358964796,0.0008592982358964796
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__DCOILWTICO,DCOILWTICO,macro,0.0008338387152936168,0.0008338387152936168
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,0.0008326588503973629,0.0008326588503973629
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__r_and_d_intensity,r_and_d_intensity,financial_ratio,0.0008284588394389307,0.0008284588394389307
test_target_tweaks1,failure_pressure_conservative_v2_next_4obs,gradient_boosting,all_features,202,num__total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,0.0008104397526737636,0.0008104397526737636
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__leverage_assets_lag1,leverage_assets_lag1,firm_trend,2.632295077241239,-2.632295077241239
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__missingindicator_total_liabilities,total_liabilities,accounting_fundamental,2.225205327922869,-2.225205327922869
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,cat__Sector_Basic Materials,Sector_Basic Materials,sector,1.8327520731768652,1.8327520731768652
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__missingindicator_leverage_assets_change_4obs,leverage_assets_change_4obs,firm_trend,1.8142639250026957,1.8142639250026957
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__missingindicator_total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,1.765749020140129,-1.765749020140129
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__total_assets,total_assets,accounting_fundamental,1.6605111011123583,-1.6605111011123583
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,cat__Sector_Utilities,Sector_Utilities,sector,1.6140714186388105,-1.6140714186388105
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,cat__Sector_Consumer Discretionary,Sector_Consumer Discretionary,sector,1.5803047322073924,1.5803047322073924
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__GDPC1,GDPC1,macro,1.397003057200824,1.397003057200824
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,cat__Sector_Agriculture,Sector_Agriculture,sector,1.2427251158891364,-1.2427251158891364
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,cat__Sector_Energy,Sector_Energy,sector,1.203181735492071,-1.203181735492071
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__missingindicator_net_margin,net_margin,financial_ratio,1.1887866835329985,-1.1887866835329985
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,cat__Sector_Real Estate,Sector_Real Estate,sector,0.9660688497955391,-0.9660688497955391
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__missingindicator_total_revenue,total_revenue,accounting_fundamental,0.8958837362518203,0.8958837362518203
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__leverage_assets,leverage_assets,financial_ratio,0.8939697420204915,-0.8939697420204915
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__missingindicator_current_liabilities_growth_4obs,current_liabilities_growth_4obs,firm_trend,0.8936909483397272,-0.8936909483397272
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__missingindicator_current_ratio_change_4obs,current_ratio_change_4obs,firm_trend,0.8830656659173086,0.8830656659173086
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,0.873271929335791,-0.873271929335791
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__T10Y3M,T10Y3M,macro,0.8607969394095685,0.8607969394095685
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__r_and_d_intensity,r_and_d_intensity,financial_ratio,0.8238786932664464,-0.8238786932664464
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__PPIACO_yoy_pct,PPIACO_yoy_pct,macro,0.8191590449941422,0.8191590449941422
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__missingindicator_cash_equivalents,cash_equivalents,accounting_fundamental,0.7812948768026385,0.7812948768026385
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__roa_lag1,roa_lag1,firm_trend,0.7798129859177609,0.7798129859177609
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__T10Y2Y,T10Y2Y,macro,0.7123313089737109,-0.7123313089737109
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__missingindicator_leverage_assets_lag1,leverage_assets_lag1,firm_trend,0.6999197865925377,-0.6999197865925377
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__DTWEXBGS,DTWEXBGS,macro,0.6910262395679364,-0.6910262395679364
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__current_liabilities,current_liabilities,accounting_fundamental,0.6704028602475841,-0.6704028602475841
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__CPIAUCSL,CPIAUCSL,macro,0.6485705641268541,-0.6485705641268541
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__equity_assets,equity_assets,financial_ratio,0.6406289762936076,0.6406289762936076
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,cat__Sector_Technology,Sector_Technology,sector,0.6160348609496157,0.6160348609496157
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__total_equity,total_equity,accounting_fundamental,0.6130757245403844,0.6130757245403844
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__missingindicator_operating_income,operating_income,accounting_fundamental,0.5422421047772599,-0.5422421047772599
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__cash_equivalents,cash_equivalents,accounting_fundamental,0.5205051077061,0.5205051077061
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__PPIACO,PPIACO,macro,0.5043690869785918,-0.5043690869785918
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__PAYEMS,PAYEMS,macro,0.49904702695489356,-0.49904702695489356
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,cat__Sector_Industrials,Sector_Industrials,sector,0.4940145356164159,0.4940145356164159
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__missingindicator_total_revenue_growth_4obs,total_revenue_growth_4obs,firm_trend,0.48374910646823643,-0.48374910646823643
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__missingindicator_total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.4367925037089566,0.4367925037089566
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__operating_margin,operating_margin,financial_ratio,0.4367792169306542,0.4367792169306542
test_target_tweaks1,success_resilience_quality_v2_next_4obs,logistic_l2,all_features,42,num__missingindicator_cash_assets_change_4obs,cash_assets_change_4obs,firm_trend,0.4230449660913774,-0.4230449660913774
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__missingindicator_leverage_assets,leverage_assets,financial_ratio,0.08905013080697771,0.08905013080697771
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__missingindicator_total_liabilities,total_liabilities,accounting_fundamental,0.07875636163669718,0.07875636163669718
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__leverage_assets,leverage_assets,financial_ratio,0.0715974986767281,0.0715974986767281
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__missingindicator_leverage_assets_lag1,leverage_assets_lag1,firm_trend,0.05964494101596828,0.05964494101596828
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__leverage_assets_lag1,leverage_assets_lag1,firm_trend,0.05960193044025561,0.05960193044025561
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__equity_assets,equity_assets,financial_ratio,0.05355216986542691,0.05355216986542691
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__total_liabilities,total_liabilities,accounting_fundamental,0.04533242007993079,0.04533242007993079
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__roa_lag1,roa_lag1,firm_trend,0.03661090139491009,0.03661090139491009
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__missingindicator_total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,0.03222665852291694,0.03222665852291694
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__roa,roa,financial_ratio,0.03048028912795305,0.03048028912795305
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__cash_assets,cash_assets,financial_ratio,0.028882793561384814,0.028882793561384814
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__missingindicator_leverage_assets_change_4obs,leverage_assets_change_4obs,firm_trend,0.026760281240752623,0.026760281240752623
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__cash_assets_lag1,cash_assets_lag1,firm_trend,0.02631395480753384,0.02631395480753384
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__total_equity,total_equity,accounting_fundamental,0.01791057347947406,0.01791057347947406
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,0.015339232071953493,0.015339232071953493
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,0.014946143115264324,0.014946143115264324
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__net_income,net_income,accounting_fundamental,0.01431057763144694,0.01431057763144694
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__leverage_assets_change_4obs,leverage_assets_change_4obs,firm_trend,0.013261093925896767,0.013261093925896767
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__cash_equivalents,cash_equivalents,accounting_fundamental,0.012463090286348663,0.012463090286348663
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__operating_income,operating_income,accounting_fundamental,0.011690868054080119,0.011690868054080119
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__net_margin,net_margin,financial_ratio,0.01101339353363557,0.01101339353363557
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__total_assets,total_assets,accounting_fundamental,0.009877426979819713,0.009877426979819713
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__net_margin_lag1,net_margin_lag1,firm_trend,0.00986710135594383,0.00986710135594383
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__operating_margin,operating_margin,financial_ratio,0.007597016089546553,0.007597016089546553
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__current_ratio,current_ratio,financial_ratio,0.007443739170444959,0.007443739170444959
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__current_assets,current_assets,accounting_fundamental,0.0072775176522333965,0.0072775176522333965
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__current_liabilities,current_liabilities,accounting_fundamental,0.006649048838375292,0.006649048838375292
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__total_revenue,total_revenue,accounting_fundamental,0.0065358559060936195,0.0065358559060936195
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.006355543572260917,0.006355543572260917
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__current_ratio_lag1,current_ratio_lag1,firm_trend,0.006276934209300787,0.006276934209300787
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__receivables_assets,receivables_assets,financial_ratio,0.0053155353305138105,0.0053155353305138105
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__missingindicator_total_revenue,total_revenue,accounting_fundamental,0.00413411632498795,0.00413411632498795
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__missingindicator_net_margin,net_margin,financial_ratio,0.004003749111692949,0.004003749111692949
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__inventory_assets,inventory_assets,financial_ratio,0.0036071647344885134,0.0036071647344885134
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__capex,capex,accounting_fundamental,0.0035752525571073877,0.0035752525571073877
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__missingindicator_net_margin_lag1,net_margin_lag1,firm_trend,0.003471730571090586,0.003471730571090586
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__missingindicator_operating_margin,operating_margin,financial_ratio,0.0034542396559866426,0.0034542396559866426
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__total_assets_growth_4obs,total_assets_growth_4obs,firm_trend,0.0032311728419316408,0.0032311728419316408
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,cat__Sector_Utilities,Sector_Utilities,sector,0.003203479021523615,0.003203479021523615
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,42,num__missingindicator_operating_margin_lag1,operating_margin_lag1,firm_trend,0.0030944790253538946,0.0030944790253538946
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__missingindicator_total_liabilities,total_liabilities,accounting_fundamental,0.0874854479933498,0.0874854479933498
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__leverage_assets,leverage_assets,financial_ratio,0.08405954227792357,0.08405954227792357
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__missingindicator_leverage_assets,leverage_assets,financial_ratio,0.07800999032298939,0.07800999032298939
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__leverage_assets_lag1,leverage_assets_lag1,firm_trend,0.06610154662167896,0.06610154662167896
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__missingindicator_leverage_assets_lag1,leverage_assets_lag1,firm_trend,0.04875814194830945,0.04875814194830945
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__equity_assets,equity_assets,financial_ratio,0.0452533345871071,0.0452533345871071
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__missingindicator_leverage_assets_change_4obs,leverage_assets_change_4obs,firm_trend,0.03709670710747388,0.03709670710747388
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__missingindicator_total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,0.03659079057609144,0.03659079057609144
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__total_liabilities,total_liabilities,accounting_fundamental,0.03638133690043754,0.03638133690043754
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__roa,roa,financial_ratio,0.034548395054037485,0.034548395054037485
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__roa_lag1,roa_lag1,firm_trend,0.03390427570799648,0.03390427570799648
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__cash_assets,cash_assets,financial_ratio,0.03362191286591897,0.03362191286591897
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__cash_assets_lag1,cash_assets_lag1,firm_trend,0.025321947683094797,0.025321947683094797
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__total_equity,total_equity,accounting_fundamental,0.019210584578571874,0.019210584578571874
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__net_income_negative_count_prior_4obs,net_income_negative_count_prior_4obs,firm_trend,0.0154233147498649,0.0154233147498649
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__leverage_assets_change_4obs,leverage_assets_change_4obs,firm_trend,0.014553389155981183,0.014553389155981183
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__net_income,net_income,accounting_fundamental,0.014413260292051689,0.014413260292051689
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__total_assets,total_assets,accounting_fundamental,0.01068106820944612,0.01068106820944612
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__operating_income,operating_income,accounting_fundamental,0.010514871056616252,0.010514871056616252
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__cash_equivalents,cash_equivalents,accounting_fundamental,0.01049407539938253,0.01049407539938253
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__net_margin,net_margin,financial_ratio,0.010388949444243336,0.010388949444243336
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__total_liabilities_growth_4obs,total_liabilities_growth_4obs,firm_trend,0.009239457297178332,0.009239457297178332
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__net_margin_lag1,net_margin_lag1,firm_trend,0.00921205352796856,0.00921205352796856
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__current_ratio,current_ratio,financial_ratio,0.007912070709845403,0.007912070709845403
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__operating_margin,operating_margin,financial_ratio,0.007292874860760925,0.007292874860760925
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__operating_margin_lag1,operating_margin_lag1,firm_trend,0.007214579177761845,0.007214579177761845
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__current_liabilities,current_liabilities,accounting_fundamental,0.007018362315427401,0.007018362315427401
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__current_assets,current_assets,accounting_fundamental,0.006803612934501937,0.006803612934501937
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__total_revenue,total_revenue,accounting_fundamental,0.006446685265968728,0.006446685265968728
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__current_ratio_lag1,current_ratio_lag1,firm_trend,0.0062065294604381925,0.0062065294604381925
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__receivables_assets,receivables_assets,financial_ratio,0.004430667884681188,0.004430667884681188
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__missingindicator_operating_margin,operating_margin,financial_ratio,0.0038036261552432922,0.0038036261552432922
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__missingindicator_net_margin,net_margin,financial_ratio,0.0037077690042937694,0.0037077690042937694
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__missingindicator_operating_margin_lag1,operating_margin_lag1,firm_trend,0.0036403689494192704,0.0036403689494192704
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__capex,capex,accounting_fundamental,0.0036077642819911924,0.0036077642819911924
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__inventory_assets,inventory_assets,financial_ratio,0.003488424239636434,0.003488424239636434
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__missingindicator_net_margin_lag1,net_margin_lag1,firm_trend,0.0033804021574134393,0.0033804021574134393
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__missingindicator_total_revenue,total_revenue,accounting_fundamental,0.0033560868122997634,0.0033560868122997634
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__missingindicator_net_margin_change_4obs,net_margin_change_4obs,firm_trend,0.00291642205596096,0.00291642205596096
test_target_tweaks1,success_resilience_quality_v2_next_4obs,random_forest,all_features,202,num__cash_flow_operating,cash_flow_operating,accounting_fundamental,0.0028535475029294356,0.0028535475029294356
test_target_tweaks1,success_resilience_quality_v2_next_4obs,gradient_boosting,all_features,42,num__missingindicator_total_liabilities,total_liabilities,accounting_fundamental,0.2677554140973279,0.2677554140973279
test_target_tweaks1,success_resilience_quality_v2_next_4obs,gradient_boosting,all_features,42,num__missingindicator_leverage_assets,leverage_assets,financial_ratio,0.16070280988709768,0.16070280988709768
